video_file	gloss
63190	head
63190	head
63190	head
63190	head
63190	her
63190	her
63190	her
63190	her
63190	her
63190	horse
63190	ignore
63190	ignore
63190	ignore
63190	impossible
63190	impossible
63190	in
63190	in
63190	in
63190	in
63190	in
63190	in
63190	independent
63190	independent
63190	independent
63190	independent
63190	inside
63190	inside
63190	inside
63190	insurance
63190	insurance
63190	island
63190	island
63190	island
63190	lecture
63190	lecture
63190	lesson
63190	lesson
63190	lesson
63190	lesson
63190	lion
63190	lion
63190	lion
63190	lion
63190	listen
63190	listen
63190	listen
63190	listen
63190	march
63190	math
63190	math
63190	maybe
63190	maybe
63190	maybe
63190	maybe
63190	mechanic
63190	mechanic
63190	mom
63190	mom
63190	mom
63190	mom
63190	mom
63190	mouse
63190	mouse
63190	mouse
63190	mouse
63190	much
63190	much
63190	much
63190	muscle
63190	museum
63190	museum
63190	museum
63190	museum
63190	must
63190	must
63190	must
63190	must
63190	must
63190	must
63190	mustache
63190	negative
63190	negative
63190	negative
63190	negative
63190	nervous
63190	nervous
63190	nervous
63190	nervous
63190	nervous
63190	neutral
63190	neutral
63190	neutral
63190	nose
63190	nose
63190	opinion
63190	opinion
63190	pillow
63190	pillow
63190	pillow
63190	pillow
63190	prepare
63190	prepare
63190	pretty
63190	pretty
63190	pretty
63190	priest
63190	priest
63190	program
63190	promise
63190	promise
63190	put
63190	put
63190	put
63190	put
63190	put
63190	queen
63190	quit
63190	radio
63190	radio
63190	rat
63190	rat
63190	reject
63190	reject
63190	reject
63190	reject
63190	reject
63190	require
63190	require
63190	require
63190	require
63190	require
63190	rest
63190	rest
63190	retire
63190	retire
63190	rise
63190	rise
63190	rise
63190	river
63190	river
63190	river
63190	rough
63190	rough
63190	see
63190	see
63190	see
63190	see
63190	seem
63190	seem
63190	seem
63190	seem
63190	send
63190	send
63190	send
63190	send
63190	sew
63190	sew
63190	sheep
63190	shock
63190	shock
63190	shock
63190	shock
63190	shock
63190	shock
63190	should
63190	should
63190	silent
63190	silent
63190	silent
63190	skinny
63190	skirt
63190	sky
63190	sky
63190	sky
63190	sky
63190	sour
63190	sour
63190	special
63190	special
63190	special
63190	spirit
63190	spirit
63190	spirit
63190	staff
63190	staff
63190	stand
63190	stand
63190	steal
63190	steal
63190	steal
63190	stupid
63190	sunrise
63190	sunrise
63190	sunrise
63190	swallow
63190	swallow
63190	swallow
63190	television
63190	television
63190	television
63190	television
63190	to
63190	to
63190	to
63190	to
63190	to
63190	to
63190	together
63190	translate
63190	translate
63190	translate
63190	translate
63190	triangle
63190	triangle
63190	triangle
63190	turtle
63190	turtle
63190	turtle
63190	turtle
63190	underwear
63190	up
63190	up
63190	up
63190	up
63190	up
63190	up
63190	up
63190	upset
63190	upset
63190	violin
63190	violin
63190	volunteer
63190	volunteer
63190	warm
63190	warm
63190	warm
63190	warn
63190	warn
63190	wash
63190	wash
63190	wine
63190	wine
63190	witness
63190	witness
63190	wood
63190	zero
63190	zero
63190	across
63190	across
63190	across
63190	across
63190	actor
63190	agree
63190	alarm
63190	alarm
63190	allergy
63190	allergy
63190	announce
63190	announce
63190	attention
63190	attention
63190	attention
63190	attention
63190	august
63190	autumn
63190	autumn
63190	autumn
63190	away
63190	away
63190	away
63190	beautiful
63190	become
63190	become
63190	below
63190	below
63190	bet
63190	bet
63190	bet
63190	bet
63190	bicycle
63190	bicycle
63190	biology
63190	biology
63190	biology
63190	biology
63190	boyfriend
63190	boyfriend
63190	boyfriend
63190	boyfriend
63190	break
63190	break
63190	bridge
63190	bridge
63190	brush
63190	brush
63190	brush
63190	brush
63190	busy
63190	busy
63190	busy
63190	busy
63190	camp
63190	camp
63190	camp
63190	caption
63190	caption
63190	caption
63190	caption
63190	care
63190	care
63190	care
63190	carry
63190	carry
63190	carry
63190	carry
63190	celebrate
63190	celebrate
63190	celebrate
63190	celebrate
63190	certificate
63190	certificate
63190	chain
63190	chain
63190	chain
63190	chance
63190	character
63190	character
63190	chase
63190	classroom
63190	classroom
63190	clear
63190	clear
63190	climb
63190	climb
63190	climb
63190	command
63190	community
63190	community
63190	community
63190	community
63190	complain
63190	complain
63190	contribute
63190	contribute
63190	contribute
63190	contribute
63190	contribute
63190	contribute
63190	cop
63190	cop
63190	cop
63190	cop
63190	cop
63190	cop
63190	cost
63190	couch
63190	couch
63190	cracker
63190	cracker
63190	cracker
63190	curious
63190	curious
63190	curious
63190	curious
63190	curriculum
63190	curriculum
63190	curriculum
63190	dad
63190	dad
63190	dad
63190	dad
63190	deny
63190	deny
63190	deny
63190	describe
63190	describe
63190	diaper
63190	diarrhea
63190	disagree
63190	disagree
63190	dissolve
63190	dissolve
63190	divide
63190	divide
63190	dolphin
63190	double
63190	doubt
63190	dumb
63190	earthquake
63190	eight
63190	eight
63190	eight
63190	embarrass
63190	embarrass
63190	emotion
63190	emotion
63190	emotion
63190	encourage
63190	encourage
63190	encourage
63190	encourage
63190	energy
63190	enough
63190	evidence
63190	evidence
63190	evidence
63190	evidence
63190	exact
63190	exact
63190	expect
63190	fancy
63190	fancy
63190	fancy
63190	fancy
63190	favorite
63190	finally
63190	fox
63190	fox
63190	french
63190	french
63190	french
63190	french
63190	fruit
63190	function
63190	function
63190	function
63190	gather
63190	gather
63190	gather
63190	gather
63190	germany
63190	germany
63190	goat
63190	goat
63190	goodbye
63190	goodbye
63190	gum
63190	gum
63190	gum
63190	gum
63190	gum
63190	half
63190	half
63190	half
63190	half
63190	hawaii
63190	hawaii
63190	herself
63190	herself
63190	highway
63190	highway
63190	highway
63190	highway
63190	highway
63190	homework
63190	homework
63190	homework
63190	honor
63190	honor
63190	honor
63190	honor
63190	ice cream
63190	if
63190	increase
63190	increase
63190	increase
63190	information
63190	information
63190	information
63190	information
63190	interpret
63190	interpret
63190	interview
63190	interview
63190	interview
63190	interview
63190	invite
63190	invite
63190	invite
63190	israel
63190	israel
63190	israel
63190	israel
63190	jesus
63190	jesus
63190	jesus
63190	jesus
63190	keep
63190	keep
63190	keep
63190	keep
63190	keep
63190	keyboard
63190	keyboard
63190	keyboard
63190	keyboard
63190	land
63190	land
63190	land
63190	lawyer
63190	lawyer
63190	lawyer
63190	lead
63190	lead
63190	lesbian
63190	line
63190	line
63190	line
63190	lock
63190	lock
63190	loud
63190	loud
63190	loud
63190	lousy
63190	lousy
63190	lousy
63190	lousy
63190	lunch
63190	lunch
63190	lunch
63190	machine
63190	machine
63190	mad
63190	mad
63190	mad
63190	memorize
63190	minus
63190	monday
63190	monday
63190	mountain
63190	mountain
63190	mountain
63190	mouth
63190	mushroom
63190	mushroom
63190	mushroom
63190	mushroom
63190	mushroom
63190	neck
63190	neck
63190	ocean
63190	ocean
63190	overwhelm
63190	overwhelm
63190	overwhelm
63190	overwhelm
63190	owe
63190	owe
63190	owe
63190	owe
63190	page
63190	page
63190	pain
63190	pain
63190	pain
63190	parade
63190	parade
63190	parade
63190	parents
63190	philosophy
63190	place
63190	place
63190	popular
63190	pray
63190	pray
63190	pray
63190	presentation
63190	presentation
63190	presentation
63190	presentation
63190	presentation
63190	presentation
63190	presentation
63190	print
63190	print
63190	print
63190	private
63190	private
63190	private
63190	procrastinate
63190	procrastinate
63190	procrastinate
63190	procrastinate
63190	procrastinate
63190	procrastinate
63190	project
63190	project
63190	project
63190	project
63190	protect
63190	protect
63190	protect
63190	protect
63190	protect
63190	prove
63190	prove
63190	prove
63190	prove
63190	prove
63190	provide
63190	provide
63190	provide
63190	provide
63190	provide
63190	psychology
63190	psychology
63190	psychology
63190	psychology
63190	psychology
63190	punish
63190	punish
63190	punish
63190	punish
63190	punish
63190	puzzled
63190	puzzled
63190	puzzled
63190	puzzled
63190	question
63190	question
63190	question
63190	quick
63190	quick
63190	rainbow
63190	rainbow
63190	rake
63190	rake
63190	rehearse
63190	rehearse
63190	rehearse
63190	rehearse
63190	rehearse
63190	remove
63190	remove
63190	remove
63190	rich
63190	rich
63190	rich
63190	rich
63190	roof
63190	roof
63190	rooster
63190	rooster
63190	rooster
63190	rude
63190	rude
63190	rude
63190	rude
63190	say
63190	say
63190	say
63190	scientist
63190	scotland
63190	scotland
63190	screwdriver
63190	second
63190	senate
63190	senate
63190	senate
63190	senate
63190	separate
63190	separate
63190	separate
63190	separate
63190	service
63190	service
63190	service
63190	service
63190	shrimp
63190	shrimp
63190	shrimp
63190	shy
63190	shy
63190	shy
63190	side
63190	situation
63190	situation
63190	situation
63190	situation
63190	slave
63190	slave
63190	soccer
63190	socks
63190	socks
63190	socks
63190	spider
63190	spider
63190	spin
63190	spin
63190	spin
63190	spin
63190	spin
63190	stairs
63190	stare
63190	stare
63190	stare
63190	store
63190	store
63190	straw
63190	structure
63190	structure
63190	suggest
63190	suggest
63190	suggest
63190	sun
63190	support
63190	support
63190	support
63190	suppose
63190	suppose
63190	suppose
63190	sure
63190	sure
63190	sure
63190	surprise
63190	sweater
63190	sweater
63190	sweater
63190	swim
63190	swim
63190	swim
63190	taste
63190	taste
63190	taste
63190	taste
63190	taste
63190	telephone
63190	tennis
63190	tennis
63190	tennis
63190	tennis
63190	their
63190	then
63190	thermometer
63190	thing
63190	thing
63190	thing
63190	thing
63190	third
63190	third
63190	thousand
63190	thousand
63190	thousand
63190	thousand
63190	thousand
63190	three
63190	three
63190	three
63190	three
63190	three
63190	three
63190	tie
63190	tie
63190	tie
63190	tie
63190	tie
63190	topic
63190	topic
63190	tournament
63190	tournament
63190	tournament
63190	tournament
63190	tournament
63190	try
63190	try
63190	try
63190	two
63190	two
63190	two
63190	two
63190	two
63190	type
63190	type
63190	umbrella
63190	umbrella
63190	umbrella
63190	umbrella
63190	vegetable
63190	vegetable
63190	vegetable
63190	vocabulary
63190	vocabulary
63190	vocabulary
63190	vocabulary
63190	waste
63190	waste
63190	waste
63190	waste
63190	we
63190	we
63190	we
63190	wear
63190	wear
63190	wear
63190	weekly
63190	weekly
63190	weekly
63190	welcome
63190	winter
63190	winter
63190	without
63190	without
63190	without
63190	without
63190	without
63190	wolf
63190	worm
63190	worm
63190	worm
63190	worm
63190	worm
63190	wristwatch
63190	wristwatch
63190	wristwatch
63190	wristwatch
63190	wristwatch
63190	yourself
63190	yourself
63190	yourself
63190	yourself
63190	above
63190	accomplish
63190	accomplish
63190	accomplish
63190	adopt
63190	advantage
63190	advantage
63190	alphabet
63190	anniversary
63190	anniversary
63190	another
63190	another
63190	another
63190	appropriate
63190	arrogant
63190	arrogant
63190	arrogant
63190	artist
63190	bee
63190	bee
63190	bee
63190	behavior
63190	behavior
63190	behavior
63190	behavior
63190	bell
63190	bell
63190	birth
63190	bless
63190	bless
63190	brave
63190	brave
63190	breathe
63190	breathe
63190	bright
63190	bright
63190	bright
63190	bright
63190	bright
63190	bull
63190	bull
63190	bull
63190	card
63190	card
63190	card
63190	card
63190	card
63190	category
63190	category
63190	catholic
63190	catholic
63190	catholic
63190	cent
63190	cent
63190	cent
63190	chemistry
63190	chemistry
63190	cherry
63190	cherry
63190	china
63190	china
63190	chop
63190	christian
63190	cigarette
63190	cigarette
63190	clever
63190	clever
63190	clever
63190	clever
63190	clever
63190	clown
63190	clown
63190	clown
63190	coach
63190	coach
63190	coach
63190	coat
63190	coat
63190	coat
63190	cochlear implant
63190	cochlear implant
63190	coconut
63190	common
63190	common
63190	common
63190	commute
63190	commute
63190	commute
63190	commute
63190	control
63190	control
63190	control
63190	control
63190	count
63190	count
63190	count
63190	count
63190	count
63190	culture
63190	daily
63190	degree
63190	degree
63190	degree
63190	degree
63190	demonstrate
63190	department
63190	department
63190	department
63190	die
63190	die
63190	dig
63190	dinner
63190	dinosaur
63190	dinosaur
63190	dinosaur
63190	disconnect
63190	disconnect
63190	disconnect
63190	disconnect
63190	disconnect
63190	discover
63190	discover
63190	discover
63190	discover
63190	discover
63190	drum
63190	each
63190	each
63190	educate
63190	educate
63190	educate
63190	educate
63190	empty
63190	empty
63190	england
63190	england
63190	england
63190	establish
63190	establish
63190	establish
63190	excuse
63190	eyeglasses
63190	faculty
63190	faculty
63190	faculty
63190	fall in love
63190	fall in love
63190	fall in love
63190	fall in love
63190	famous
63190	farm
63190	farm
63190	fence
63190	fence
63190	fix
63190	fix
63190	fix
63190	flexible
63190	flexible
63190	flexible
63190	flexible
63190	flirt
63190	flood
63190	fork
63190	fork
63190	four
63190	four
63190	fun
63190	furniture
63190	furniture
63190	gallaudet
63190	gallaudet
63190	general
63190	ghost
63190	give up
63190	glass
63190	glass
63190	gray
63190	health
63190	heaven
63190	heaven
63190	heaven
63190	heaven
63190	heavy
63190	heavy
63190	helmet
63190	hide
63190	high school
63190	high school
63190	hockey
63190	hockey
63190	hockey
63190	hold
63190	hold
63190	hug
63190	hug
63190	hug
63190	hunt
63190	hunt
63190	image
63190	image
63190	influence
63190	interesting
63190	interesting
63190	interesting
63190	interesting
63190	interesting
63190	interpreter
63190	interpreter
63190	interpreter
63190	iran
63190	iran
63190	iran
63190	iran
63190	iran
63190	iran
63190	iran
63190	italy
63190	italy
63190	jewish
63190	jewish
63190	jewish
63190	jewish
63190	judge
63190	judge
63190	key
63190	label
63190	leaf
63190	left
63190	left
63190	left
63190	lend
63190	lend
63190	lend
63190	lend
63190	less
63190	less
63190	less
63190	linguistics
63190	linguistics
63190	linguistics
63190	linguistics
63190	lonely
63190	lonely
63190	lonely
63190	long
63190	long
63190	long
63190	magic
63190	magic
63190	magic
63190	mainstream
63190	mainstream
63190	mainstream
63190	mainstream
63190	major
63190	manager
63190	manager
63190	manager
63190	manager
63190	maximum
63190	me
63190	me
63190	me
63190	mexico
63190	mexico
63190	middle
63190	middle
63190	middle
63190	misunderstand
63190	misunderstand
63190	monster
63190	monster
63190	monster
63190	monster
63190	multiply
63190	multiply
63190	myself
63190	myself
63190	myself
63190	myself
63190	myself
63190	nothing
63190	nothing
63190	nothing
63190	nothing
63190	nothing
63190	odd
63190	odd
63190	odd
63190	offer
63190	offer
63190	offer
63190	on
63190	on
63190	only
63190	only
63190	only
63190	opposite
63190	opposite
63190	opposite
63190	opposite
63190	out
63190	out
63190	overlook
63190	overlook
63190	overlook
63190	overlook
63190	path
63190	path
63190	percent
63190	physics
63190	physics
63190	physics
63190	piano
63190	piano
63190	piano
63190	plate
63190	plate
63190	popcorn
63190	positive
63190	pregnant
63190	pregnant
63190	pregnant
63190	prevent
63190	prevent
63190	prevent
63190	proof
63190	pumpkin
63190	purpose
63190	purpose
63190	realize
63190	realize
63190	realize
63190	recognize
63190	recognize
63190	refuse
63190	refuse
63190	refuse
63190	refuse
63190	refuse
63190	relationship
63190	relationship
63190	repeat
63190	repeat
63190	repeat
63190	repeat
63190	replace
63190	report
63190	report
63190	represent
63190	responsibility
63190	reveal
63190	reveal
63190	reveal
63190	reveal
63190	rob
63190	rob
63190	rob
63190	rob
63190	rob
63190	rob
63190	rob
63190	rock
63190	role
63190	rope
63190	rush
63190	salute
63190	satisfy
63190	search
63190	search
63190	search
63190	search
63190	selfish
63190	selfish
63190	selfish
63190	sensitive
63190	serve
63190	serve
63190	seven
63190	seven
63190	seven
63190	seven
63190	shampoo
63190	she
63190	she
63190	she
63190	shelf
63190	shelf
63190	shelf
63190	shelf
63190	shopping
63190	shopping
63190	sign language
63190	sign language
63190	sign language
63190	sign language
63190	similar
63190	similar
63190	similar
63190	similar
63190	six
63190	six
63190	six
63190	six
63190	six
63190	skeleton
63190	skeleton
63190	skeleton
63190	skeleton
63190	sketch
63190	skill
63190	skill
63190	skill
63190	slip
63190	snob
63190	snob
63190	specific
63190	specific
63190	specific
63190	specific
63190	specific
63190	stamp
63190	stamp
63190	strawberry
63190	strawberry
63190	strawberry
63190	strawberry
63190	strawberry
63190	strawberry
63190	subtract
63190	subway
63190	surface
63190	surface
63190	surface
63190	sweep
63190	sweep
63190	sweep
63190	swing
63190	swing
63190	switzerland
63190	switzerland
63190	switzerland
63190	switzerland
63190	tale
63190	tale
63190	tale
63190	tale
63190	tale
63190	tan
63190	tan
63190	teeth
63190	teeth
63190	teeth
63190	terrible
63190	thankful
63190	thankful
63190	thankful
63190	thankful
63190	thankful
63190	they
63190	through
63190	tiptoe
63190	tiptoe
63190	title
63190	title
63190	title
63190	tooth
63190	tooth
63190	tooth
63190	toothbrush
63190	total
63190	total
63190	tough
63190	tough
63190	tough
63190	tradition
63190	tradition
63190	trouble
63190	trust
63190	trust
63190	trust
63190	trust
63190	under
63190	under
63190	under
63190	under
63190	wall
63190	wall
63190	watermelon
63190	watermelon
63190	watermelon
63190	watermelon
63190	wide
63190	wide
63190	wide
63190	wide
63190	wide
63190	willing
63190	willing
63190	wish
63190	wish
63190	wish
63190	wonderful
63190	wonderful
63190	workshop
63190	workshop
63190	workshop
63190	worse
63190	worse
63190	worse
63190	worse
63190	a lot
63190	abdomen
63190	abdomen
63190	able
63190	able
63190	accountant
63190	accountant
63190	action
63190	action
63190	action
63190	action
63190	action
63190	active
63190	active
63190	activity
63190	activity
63190	activity
63190	activity
63190	activity
63190	address
63190	affect
63190	affect
63190	affect
63190	against
63190	aim
63190	aim
63190	aim
63190	algebra
63190	algebra
63190	algebra
63190	all day
63190	amazing
63190	amazing
63190	angle
63190	angle
63190	angle
63190	angle
63190	angle
63190	appetite
63190	appreciate
63190	appreciate
63190	april
63190	april
63190	around
63190	around
63190	article
63190	article
63190	article
63190	assistant
63190	attend
63190	attend
63190	auction
63190	auction
63190	auction
63190	auction
63190	authority
63190	awake
63190	babysitter
63190	babysitter
63190	battle
63190	battle
63190	beginning
63190	beginning
63190	beginning
63190	belief
63190	bible
63190	bike
63190	bike
63190	bike
63190	blend
63190	blend
63190	bone
63190	bone
63190	brief
63190	broke
63190	broke
63190	broke
63190	bug
63190	bug
63190	button
63190	button
63190	calculate
63190	calculator
63190	calculus
63190	camping
63190	camping
63190	camping
63190	camping
63190	canoe
63190	careless
63190	ceiling
63190	ceiling
63190	ceiling
63190	chapter
63190	chapter
63190	chapter
63190	choir
63190	choir
63190	choir
63190	choir
63190	choir
63190	circle
63190	come
63190	come
63190	come
63190	come here
63190	come here
63190	come here
63190	come here
63190	come here
63190	come here
63190	come here
63190	company
63190	company
63190	company
63190	complete
63190	complete
63190	complete
63190	concept
63190	concept
63190	concern
63190	concern
63190	confront
63190	confront
63190	confront
63190	confront
63190	confront
63190	confront
63190	confused
63190	confused
63190	confused
63190	congress
63190	connect
63190	connect
63190	conquer
63190	conquer
63190	constitution
63190	constitution
63190	constitution
63190	contract
63190	court
63190	court
63190	court
63190	court
63190	crab
63190	crab
63190	crab
63190	crab
63190	crab
63190	cross
63190	cross
63190	cross
63190	cruel
63190	cruel
63190	crush
63190	crush
63190	crush
63190	date
63190	december
63190	december
63190	december
63190	deduct
63190	deduct
63190	deduct
63190	defeat
63190	defeat
63190	deposit
63190	deposit
63190	deposit
63190	depressed
63190	determine
63190	determine
63190	diabetes
63190	diabetes
63190	dime
63190	dime
63190	dismiss
63190	dizzy
63190	dizzy
63190	dizzy
63190	dizzy
63190	document
63190	document
63190	document
63190	document
63190	dorm
63190	dorm
63190	dorm
63190	dorm
63190	dorm
63190	dormitory
63190	downstairs
63190	economy
63190	economy
63190	effort
63190	effort
63190	engagement
63190	engineer
63190	envelope
63190	envelope
63190	envelope
63190	envelope
63190	erase
63190	erase
63190	eternity
63190	eternity
63190	eternity
63190	eternity
63190	evening
63190	evening
63190	everyday
63190	expand
63190	eye
63190	eye
63190	eyes
63190	eyes
63190	eyes
63190	fake
63190	fake
63190	fake
63190	fake
63190	farmer
63190	farmer
63190	february
63190	february
63190	final
63190	florida
63190	florida
63190	florida
63190	flute
63190	flute
63190	flute
63190	flute
63190	forbid
63190	forbid
63190	forever
63190	forever
63190	forever
63190	fourth
63190	fourth
63190	fourth
63190	gamble
63190	gamble
63190	gamble
63190	generation
63190	geography
63190	german
63190	german
63190	german
63190	girlfriend
63190	gold
63190	gold
63190	grandma
63190	grandma
63190	grandma
63190	grass
63190	grass
63190	grow up
63190	grow up
63190	gun
63190	gun
63190	haircut
63190	haircut
63190	hard of hearing
63190	hard of hearing
63190	hippopotamus
63190	hippopotamus
63190	his
63190	his
63190	hurricane
63190	hurricane
63190	hurricane
63190	identify
63190	include
63190	include
63190	include
63190	innocent
63190	innocent
63190	insect
63190	instead
63190	instead
63190	instead
63190	instead
63190	institute
63190	international
63190	interrupt
63190	involve
63190	jail
63190	jail
63190	jail
63190	january
63190	january
63190	january
63190	joke
63190	joke
63190	june
63190	june
63190	june
63190	kangaroo
63190	kangaroo
63190	kangaroo
63190	kangaroo
63190	karate
63190	kick
63190	kick
63190	kick
63190	kneel
63190	lift
63190	lift
63190	lightning
63190	lightning
63190	lightning
63190	lightning
63190	lip
63190	lip
63190	lipstick
63190	lipstick
63190	lipstick
63190	local
63190	manage
63190	mature
63190	mature
63190	member
63190	metal
63190	microphone
63190	microphone
63190	mix
63190	mix
63190	motor
63190	nation
63190	nation
63190	nation
63190	nickel
63190	nickel
63190	nickel
63190	nineteen
63190	nineteen
63190	nineteen
63190	nineteen
63190	nineteen
63190	normal
63190	november
63190	november
63190	nut
63190	nut
63190	nut
63190	octopus
63190	octopus
63190	once
63190	once
63190	once
63190	once
63190	organize
63190	organize
63190	organize
63190	owl
63190	parachute
63190	paragraph
63190	peace
63190	perfume
63190	perfume
63190	perfume
63190	personality
63190	personality
63190	pet
63190	pet
63190	pet
63190	philadelphia
63190	philadelphia
63190	philadelphia
63190	philadelphia
63190	physician
63190	physician
63190	physician
63190	physician
63190	pity
63190	pity
63190	plant
63190	plenty
63190	plenty
63190	pneumonia
63190	pneumonia
63190	politics
63190	pound
63190	pound
63190	pound
63190	praise
63190	praise
63190	preach
63190	preach
63190	preacher
63190	preacher
63190	prefer
63190	prefer
63190	pressure
63190	principal
63190	priority
63190	priority
63190	professional
63190	professional
63190	professional
63190	professional
63190	professor
63190	professor
63190	professor
63190	professor
63190	promote
63190	promote
63190	promote
63190	promote
63190	quote
63190	quote
63190	quote
63190	quote
63190	quote
63190	receive
63190	receive
63190	receive
63190	receive
63190	recent
63190	recent
63190	recent
63190	recent
63190	reduce
63190	reduce
63190	reduce
63190	refer
63190	refer
63190	refer
63190	refer
63190	referee
63190	referee
63190	relate
63190	relate
63190	relate
63190	relax
63190	relax
63190	relax
63190	remote control
63190	rent
63190	rent
63190	rent
63190	rent
63190	resign
63190	resign
63190	responsible
63190	ridiculous
63190	road
63190	road
63190	robot
63190	robot
63190	robot
63190	rubber
63190	rubber
63190	rubber
63190	safe
63190	sauce
63190	sausage
63190	sausage
63190	sausage
63190	scold
63190	scold
63190	september
63190	september
63190	september
63190	shame
63190	shame
63190	shame
63190	shame
63190	shave
63190	shoot
63190	shoulder
63190	silver
63190	silver
63190	silver
63190	silver
63190	simple
63190	siren
63190	siren
63190	size
63190	size
63190	size
63190	skate
63190	snack
63190	snack
63190	snack
63190	snowman
63190	snowman
63190	snowman
63190	snowman
63190	song
63190	song
63190	song
63190	song
63190	south america
63190	south america
63190	south america
63190	south america
63190	spanish
63190	spanish
63190	spanish
63190	speed
63190	spell
63190	spell
63190	spell
63190	spell
63190	spoon
63190	spring
63190	spring
63190	statistics
63190	statistics
63190	statistics
63190	still
63190	still
63190	stretch
63190	stretch
63190	surgeon
63190	sympathy
63190	technology
63190	technology
63190	tender
63190	tender
63190	tender
63190	tender
63190	thailand
63190	thailand
63190	theater
63190	them
63190	theme
63190	thick
63190	this
63190	this
63190	throat
63190	throat
63190	throat
63190	throat
63190	tongue
63190	tonight
63190	tornado
63190	tornado
63190	tranquil
63190	tranquil
63190	tranquil
63190	transform
63190	tutor
63190	tutor
63190	twin
63190	twin
63190	united states
63190	united states
63190	united states
63190	visitor
63190	visitor
63190	visitor
63190	visitor
63190	waiter
63190	waiter
63190	wake up
63190	wake up
63190	wake up
63190	wallet
63190	wallet
63190	wallet
63190	wander
63190	wander
63190	wander
63190	weight
63190	weight
63190	weight
63190	weight
63190	weight
63190	whale
63190	whale
63190	within
63190	within
63190	within
63190	within
63190	wonder
63190	wonder
63190	worker
63190	worker
63190	worker
63190	worthless
63190	worthless
63190	worthless
63190	wrap
63190	wrap
63190	act
63190	act
63190	act
63190	adapt
63190	adapt
63190	adapt
63190	adapt
63190	adjective
63190	adjective
63190	adjust
63190	admit
63190	admit
63190	advanced
63190	advanced
63190	adverb
63190	adverb
63190	adverb
63190	agreement
63190	agreement
63190	agreement
63190	aid
63190	aid
63190	aid
63190	aid
63190	aid
63190	alligator
63190	amputate
63190	amputate
63190	anyway
63190	anyway
63190	anyway
63190	approach
63190	approach
63190	approach
63190	approach
63190	arizona
63190	arizona
63190	assist
63190	assist
63190	assume
63190	assume
63190	austria
63190	austria
63190	austria
63190	austria
63190	available
63190	available
63190	available
63190	award
63190	aware
63190	baptize
63190	baptize
63190	baptize
63190	baptize
63190	berry
63190	berry
63190	beside
63190	beside
63190	beside
63190	beside
63190	between
63190	binoculars
63190	blow
63190	boast
63190	boast
63190	boast
63190	boil
63190	bookshelf
63190	bookstore
63190	bookstore
63190	boxing
63190	boxing
63190	braid
63190	brain
63190	brain
63190	breakdown
63190	breakfast
63190	breakfast
63190	breakfast
63190	bribe
63190	brochure
63190	brochure
63190	brochure
63190	buffalo
63190	buffalo
63190	burp
63190	burp
63190	burp
63190	bush
63190	bush
63190	bye
63190	bye
63190	bye
63190	bye
63190	camel
63190	camel
63190	camel
63190	candidate
63190	candidate
63190	candidate
63190	candidate
63190	cannot
63190	captain
63190	chemical
63190	chemical
63190	chicago
63190	choke
63190	choke
63190	click
63190	closet
63190	closet
63190	closet
63190	closet
63190	clueless
63190	clueless
63190	clumsy
63190	clumsy
63190	clumsy
63190	clumsy
63190	collect
63190	collect
63190	comment
63190	committee
63190	committee
63190	common sense
63190	compete
63190	compete
63190	concentrate
63190	congratulations
63190	congratulations
63190	consider
63190	consider
63190	consider
63190	construct
63190	construct
63190	consume
63190	consume
63190	contest
63190	contest
63190	contest
63190	conversation
63190	conversation
63190	conversation
63190	conversation
63190	convert
63190	cooperate
63190	cooperate
63190	counsel
63190	counsel
63190	counselor
63190	counselor
63190	create
63190	crocodile
63190	crocodile
63190	crown
63190	crown
63190	cuba
63190	cuba
63190	cuba
63190	d
63190	damage
63190	damage
63190	dancer
63190	danger
63190	dangerous
63190	dawn
63190	dawn
63190	death
63190	death
63190	death
63190	debt
63190	debt
63190	deliver
63190	democrat
63190	descend
63190	design
63190	detective
63190	devil
63190	devil
63190	difficult
63190	difficult
63190	dining room
63190	dining room
63190	dining room
63190	discipline
63190	discipline
63190	disturb
63190	division
63190	division
63190	done
63190	done
63190	dragon
63190	dragon
63190	drama
63190	drug
63190	due
63190	due
63190	due
63190	due
63190	dull
63190	dull
63190	dull
63190	dusk
63190	dvd
63190	dvd
63190	dvd
63190	electricity
63190	electricity
63190	elementary
63190	else
63190	emergency
63190	emergency
63190	enormous
63190	everything
63190	everything
63190	everything
63190	except
63190	except
63190	except
63190	exhibit
63190	explode
63190	explode
63190	express
63190	express
63190	express
63190	f
63190	f
63190	fairy
63190	familiar
63190	festival
63190	festival
63190	finance
63190	finance
63190	fingerspell
63190	fire
63190	fire
63190	firefighter
63190	firefighter
63190	five
63190	five
63190	flatter
63190	flatter
63190	fool
63190	forgive
63190	former
63190	former
63190	former
63190	former
63190	freeway
63190	freeway
63190	from now on
63190	from now on
63190	from now on
63190	geometry
63190	geometry
63190	get up
63190	get up
63190	gift
63190	grab
63190	grab
63190	graduation
63190	graduation
63190	graduation
63190	graduation
63190	grateful
63190	grateful
63190	grateful
63190	grateful
63190	grey
63190	gymnastics
63190	gymnastics
63190	gymnastics
63190	h
63190	h
63190	hang up
63190	hang up
63190	heap
63190	heap
63190	heap
63190	heart attack
63190	heart attack
63190	heart attack
63190	hill
63190	host
63190	host
63190	human
63190	ill
63190	ill
63190	ill
63190	impact
63190	individual
